id,isbn,titulo,autor,data_publicacao,generos,preco,paginas
54772,9786866620538,História da Alma,Camila Ribeiro,2025-02-04,Aventura,121.03,1102
54773,9789034104518,Crônicas da Alma,Thiago Martins,2019-01-12,História|Mistério|Suspense,37.06,177
54774,9780869243963,O Segredo da Escuridão,Carlos Alves,2022-01-28,Drama|Tecnologia,61.47,538
54775,9788108480989,Sussurros do Amanhã,Ana Souza,2012-07-12,Terror|Drama|Mistério,175.52,140
54776,9783381562153,O Mistério da Alma,Fernanda Rodrigues,1980-09-03,Ficção,47.18,451
54777,9786885017090,A Jornada de Fogo,Carlos Ribeiro,2004-07-04,Ciência,147.08,850
54778,9782982892667,O Guia do Dragão,Camila Alves,2014-09-09,Filosofia|Ficção|Terror,228.51,628
54779,9783175956089,A Jornada da Escuridão,Fernanda Rodrigues,2007-11-14,Comédia,240.83,1096
54780,9786680747924,A Jornada do Dragão,Laura Oliveira,2007-08-16,Terror|Aventura,30.87,814
54781,9787935720451,O Mistério Estelar,Julia Silva,1999-03-02,Terror|Romance,82.02,1113
54782,9788958236082,Crônicas de Fogo,Marcos Lima,2011-08-10,Aventura,71.44,899
54783,9789930848404,O Mistério de Fogo,Rafael Costa,1997-05-14,Tecnologia|Comédia,45.14,942
54784,9780324802119,Fragmentos do Dragão,Camila Ferreira,2018-07-31,Suspense,106.75,1181
54785,9785200887622,O Mistério do Destino,Marcos Pereira,2014-02-02,Comédia|Filosofia,160.12,964
54786,9783178776924,História Imortal,Julia Lima,1992-10-21,Terror,226.45,717
54787,9782944062993,Crônicas Perdido,João Silva,1981-04-06,Terror|Drama|História,104.55,641
54788,9780110352946,Vozes do Destino,Maria Martins,1983-09-29,Ficção|Biografia,249.64,665
54789,9789504874420,Ecos de Gelo,Rafael Pereira,2013-11-04,Comédia|Mistério|Romance,45.45,360
54790,9781256278955,O Segredo Imortal,Ana Oliveira,2003-09-25,Filosofia|Terror|Ficção,152.02,749
54791,9780361015444,A Lenda Esquecido,Beatriz Ferreira,2000-03-22,Filosofia|Mistério|Comédia,133.86,1161
54792,9780111584795,O Mistério da Magia,Pedro Ribeiro,2008-04-12,Romance|Suspense|Aventura,179.77,797
54793,9789880927581,O Mistério do Tempo,Julia Gomes,1985-09-28,Ciência,68.68,470
54794,9780837321651,História Estelar,Gabriel Rodrigues,2025-04-01,Mistério|Comédia|Ciência,237.44,1124
54795,9787994841250,Ecos Imortal,Maria Gomes,1992-01-24,Tecnologia|Filosofia|Ciência,159.38,768
54796,9783474026694,Sussurros da Magia,Ana Costa,2022-05-16,Ciência|Mistério|Terror,20.14,854
54797,9786848666685,A Lenda Perdido,Julia Souza,1990-07-13,Biografia|Filosofia|Terror,151.96,769
54798,9788735257823,Crônicas Imortal,Lucas Ribeiro,2009-07-24,Suspense,108.19,478
54799,9788759229501,O Mistério Estelar,Pedro Lima,1985-05-08,Fantasia|Biografia|História,82.42,708
54800,9784749320246,Sombras da Escuridão,Gabriel Melo,1992-04-28,Suspense|Aventura,25.87,946
54801,9782785437544,O Caminho de Gelo,Fernanda Melo,2000-05-23,Ficção|Fantasia,188.39,1115
54802,9783346496335,O Guia da Meia-Noite,Fernanda Costa,2014-02-22,Ficção|Filosofia|Mistério,241.4,537
54803,9783272333808,O Caminho do Tempo,Laura Lima,2001-07-31,História|Suspense|Romance,159.79,875
54804,9780317719271,Sombras da Alma,Camila Ferreira,2023-04-23,Suspense|História|Fantasia,220.9,269
54805,9782024928326,O Guia do Tempo,Maria Lima,2007-06-27,Fantasia,58.98,908
54806,9783421826087,História de Gelo,Carlos Ribeiro,2005-01-03,Terror,50.7,488
54807,9785640840647,História Perdido,Julia Martins,2017-09-21,Drama,119.2,108
54808,9788098140837,Sussurros do Dragão,Ana Silva,1996-01-17,Mistério|Ficção,153.5,507
54809,9785863480583,Ecos da Alma,Carlos Ferreira,2023-11-28,Suspense|Biografia,230.12,273
54810,9784054610807,Sussurros do Dragão,João Pereira,2002-08-28,Drama|Tecnologia,224.22,307
54811,9783167072823,A Lenda da Cidade,Laura Gomes,2000-04-05,Terror|Filosofia,75.23,721
54812,9783204364942,Memórias de Fogo,Rafael Pereira,2025-03-11,Aventura|Filosofia,200.55,932
54813,9784418635488,Sombras do Dragão,Maria Martins,2012-10-27,Fantasia,139.76,310
54814,9786323080565,O Guia do Dragão,Beatriz Alves,1992-10-08,Drama|Suspense|Fantasia,25.93,1021
54815,9783384470049,O Guia da Meia-Noite,Pedro Alves,1997-12-30,Mistério|Fantasia,146.67,1034
54816,9788937975312,História do Tempo,Lucas Souza,1992-08-29,Tecnologia,198.12,169
54817,9787304750219,O Mistério do Destino,Lucas Santos,2018-10-04,Romance|Tecnologia,24.84,745
54818,9788871350757,Sombras Esquecido,Laura Martins,1989-03-25,Tecnologia|Ficção|Suspense,130.4,459
54819,9780979208512,Vozes do Tempo,Marcos Santos,1981-11-21,Suspense|Mistério|Fantasia,147.56,966
54820,9789582352196,O Guia Imortal,Pedro Silva,1992-03-03,Fantasia|Ficção,26.33,515
54821,9789939786525,Sombras de Gelo,Maria Gomes,1988-09-09,Comédia,178.2,882
54822,9786880345191,O Segredo do Amanhã,Fernanda Rodrigues,2016-04-28,Comédia,90.28,510
54823,9781486849322,Vozes da Magia,Camila Oliveira,2018-10-08,Terror|Ficção|História,160.04,352
54824,9783178230780,O Guia do Amanhã,Fernanda Silva,1981-03-27,Suspense|Fantasia,99.75,995
54825,9780277862813,Sussurros de Gelo,Camila Rodrigues,1984-06-11,Aventura|Mistério,173.09,690
54826,9783115082542,O Segredo Esquecido,João Carvalho,1985-01-15,Suspense|Terror|Filosofia,204.32,1056
54827,9787268376042,Luzes do Dragão,Marcos Costa,2003-07-27,Romance|Filosofia,108.85,869
54828,9780226833417,O Segredo do Tempo,Camila Ferreira,2008-12-04,Ficção,29.1,1076
54829,9784749168665,O Caminho da Magia,Lucas Melo,2023-05-25,Romance|Tecnologia|Terror,107.13,115
54830,9780276402922,Crônicas da Magia,Marcos Carvalho,1993-08-23,Terror|Mistério|Biografia,153.94,743
54831,9788780865204,O Mistério Esquecido,Gabriel Lima,2011-05-09,Tecnologia|Filosofia,239.47,718
54832,9783045743771,Ecos da Cidade,Carlos Martins,2012-10-11,História|Aventura|Filosofia,106.56,973
54833,9782784440960,Vozes do Destino,Gabriel Oliveira,2017-09-04,Comédia,124.91,446
54834,9786167254110,Luzes de Gelo,Ana Santos,1982-04-24,Drama|Aventura|Biografia,226.16,1078
54835,9783893255311,O Mistério Esquecido,Mariana Lima,2022-05-20,Mistério|Aventura,214.33,108
54836,9788405559862,Memórias da Cidade,Rafael Lima,1991-09-26,História|Filosofia,192.75,936
54837,9787726516850,O Segredo Estelar,Beatriz Pereira,2002-06-11,Mistério,70.41,738
54838,9786248321192,A Jornada do Tempo,João Pereira,2001-11-23,Comédia|Biografia,83.78,800
54839,9783421296823,Sussurros do Amanhã,Mariana Ferreira,2007-10-17,Mistério,48.04,145
54840,9782298822474,Luzes do Destino,João Oliveira,2016-03-27,Biografia|Mistério|Romance,168.46,1106
54841,9789042473827,Sombras da Escuridão,Camila Santos,1982-11-16,Fantasia,78.77,1121
54842,9785757518997,A Jornada da Alma,Fernanda Rodrigues,1989-10-26,História|Suspense,107.57,1163
54843,9783055011844,A Lenda Estelar,Rafael Silva,2011-05-03,Terror|Ficção|Aventura,55.66,392
54844,9781695613479,Contos do Dragão,Fernanda Ferreira,2025-04-17,Ciência|Terror|História,225.01,981
54845,9783483387719,O Mistério do Destino,Fernanda Costa,2018-11-05,Biografia|Romance,236.98,1051
54846,9782850958320,A Jornada da Alma,João Silva,2018-09-08,História|Biografia|Filosofia,50.59,549
54847,9780640541484,O Guia Estelar,Marcos Pereira,1983-10-24,Drama,164.45,359
54848,9787605796215,Luzes da Escuridão,Laura Oliveira,2016-11-03,Biografia,79.88,513
54849,9786520774311,Sombras Esquecido,Laura Martins,2005-03-14,Ciência,201.04,513
54850,9786158141113,A Lenda Estelar,Rafael Silva,2020-05-22,Comédia|Biografia,93.39,924
54851,9788433812491,O Guia Imortal,Carlos Oliveira,2024-11-11,Ciência|Biografia,60.95,1128
54852,9780013536102,O Segredo Imortal,Camila Silva,2014-07-29,Tecnologia|Terror,246.2,615
54853,9780258932995,Vozes do Amanhã,Julia Gomes,2021-06-08,História,57.78,374
54854,9787188903972,Memórias Esquecido,Ana Ribeiro,1982-04-07,Filosofia|Fantasia,234.73,917
54855,9781718496754,Fragmentos Esquecido,Julia Ribeiro,1997-04-10,Mistério|Tecnologia|Filosofia,48.57,114
54856,9788886706538,Luzes da Magia,Gabriel Melo,1987-01-30,Tecnologia,30.06,781
54857,9789538590499,O Guia de Fogo,Mariana Silva,1992-10-14,Biografia,43.42,907
54858,9784876905953,O Caminho da Escuridão,Gabriel Ferreira,1980-09-09,História|Filosofia,87.13,130
54859,9789621448129,Sussurros da Cidade,Thiago Ferreira,2014-07-01,Suspense|Ciência|Terror,63.88,866
54860,9789993276024,História de Fogo,Gabriel Ferreira,2005-12-19,Ficção|Drama,77.65,127
54861,9784768157507,O Guia da Meia-Noite,Carlos Souza,2019-10-25,História|Comédia|Tecnologia,46.18,193
54862,9780869779279,O Caminho da Magia,Marcos Lima,1986-10-02,Filosofia|Aventura|Mistério,108.03,492
54863,9786177380460,Fragmentos do Amanhã,Mariana Silva,2015-11-27,Ciência|Mistério,218.35,568
54864,9784110755867,Crônicas Esquecido,Marcos Melo,2011-07-22,Romance|Drama,191.58,518
54865,9788872977211,O Mistério do Tempo,Maria Souza,1980-10-09,Aventura,137.88,802
54866,9788266932938,O Mistério da Meia-Noite,Thiago Melo,1985-12-06,Mistério|Romance|Aventura,102.47,962
54867,9782455614618,Vozes Perdido,Fernanda Souza,1982-04-16,Tecnologia|Suspense|Filosofia,113.98,150
54868,9780378822703,A Jornada da Alma,Lucas Costa,1998-05-06,Drama,183.3,1115
54869,9784387764280,Vozes da Magia,Julia Ferreira,2020-07-26,Filosofia|Aventura|Mistério,141.68,292
54870,9781570160318,O Segredo da Meia-Noite,Marcos Gomes,2023-08-31,Filosofia|História|Drama,24.7,886
54871,9782107627770,Contos do Dragão,João Rodrigues,1989-02-20,Mistério|História,233.14,148
54872,9780699912643,Sussurros do Dragão,Marcos Gomes,1983-03-12,Romance|Ficção|Aventura,68.55,644
54873,9786330594825,Vozes da Escuridão,Marcos Costa,1994-10-28,Suspense|Filosofia,142.95,913
54874,9786970497799,Fragmentos do Tempo,Beatriz Santos,2000-05-31,Ficção,205.45,836
54875,9785971320299,Luzes da Alma,Camila Melo,2021-09-16,História|Filosofia|Suspense,206.33,812
54876,9784224356710,Sombras da Cidade,Carlos Alves,2011-10-19,Filosofia|Biografia|Suspense,68.83,708
54877,9789397502276,Sombras Esquecido,Marcos Martins,2000-04-28,Aventura,46.34,889
54878,9785511213569,Fragmentos Esquecido,João Gomes,2003-02-25,Drama|Tecnologia|História,77.55,142
54879,9782734759715,O Segredo da Magia,Ana Santos,1981-03-13,Romance,115.92,475
54880,9785132962176,A Lenda da Cidade,Carlos Costa,1997-04-13,Ciência,81.25,1149
54881,9782165956333,História Imortal,João Melo,2003-06-22,Comédia,29.92,125
54882,9783636189100,Crônicas Estelar,Gabriel Souza,2009-06-01,Comédia|Fantasia,220.61,292
54883,9783565776257,Fragmentos do Destino,Julia Melo,1983-03-12,Suspense|Ciência,121.3,296
54884,9789364793513,Luzes do Tempo,Ana Ferreira,2025-03-11,Drama,211.84,603
54885,9780334706974,Crônicas da Meia-Noite,Laura Gomes,2010-02-24,Romance|Tecnologia|Filosofia,32.18,702
54886,9783558103103,Sussurros do Tempo,Thiago Melo,2016-03-09,Comédia|Biografia|Romance,96.68,241
54887,9780101412389,O Caminho Esquecido,Laura Oliveira,2014-12-13,História|Ficção|Biografia,29.56,1007
54888,9788870303079,Contos de Gelo,Marcos Gomes,1985-11-05,Aventura|Tecnologia,190.02,139
54889,9788196081459,História Perdido,Ana Costa,1986-12-24,Suspense|Mistério,84.75,710
54890,9788694949803,Fragmentos de Fogo,Mariana Rodrigues,1992-06-28,Romance|Drama|Suspense,157.57,1186
54891,9781143634913,A Lenda do Destino,Camila Martins,2023-01-25,Aventura,170.12,802
54892,9784224231687,Crônicas Estelar,Marcos Costa,2019-11-17,Terror|História|Comédia,122.92,461
54893,9783289536932,O Guia do Amanhã,Pedro Melo,2017-02-07,Tecnologia|Terror,239.36,557
54894,9786773850223,Sombras do Tempo,Fernanda Ferreira,1990-05-14,Ficção|Fantasia,31.65,256
54895,9784525268158,História do Amanhã,Camila Ferreira,1988-02-05,Tecnologia|Comédia|Terror,241.81,476
54896,9788088416135,O Segredo do Destino,Rafael Santos,2024-10-29,Aventura|Drama,172.24,111
54897,9788371575408,Sombras de Gelo,Beatriz Ferreira,1998-04-16,Fantasia|Drama,27.24,885
54898,9787166650751,O Segredo da Alma,Rafael Alves,2018-08-14,Aventura,249.4,682
54899,9781702943678,Vozes Esquecido,Mariana Pereira,2004-09-18,Ficção,187.08,635
54900,9784243232864,Sombras Estelar,João Costa,2005-03-21,Drama|Terror|Fantasia,41.56,342
54901,9781434864666,O Mistério do Amanhã,Beatriz Lima,1982-10-10,Aventura|Filosofia,142.16,103
54902,9783170691156,Memórias Imortal,Julia Santos,2009-06-06,Fantasia,140.94,649
54903,9784642576528,Luzes do Dragão,Pedro Alves,1999-03-28,Terror,77.58,580
54904,9788299013047,O Guia do Dragão,Maria Oliveira,1985-10-20,Tecnologia,148.96,193
54905,9786045636504,Memórias do Dragão,Lucas Carvalho,1996-05-09,Suspense|Mistério,33.89,1138
54906,9783670240185,Fragmentos Perdido,Maria Alves,2010-05-27,Ciência,194.07,365
54907,9785899516513,Luzes do Destino,João Silva,1984-01-16,Tecnologia|Ficção|Ciência,241.33,239
54908,9789908172353,Vozes Imortal,Beatriz Santos,2014-07-31,Terror|História|Biografia,149.29,772
54909,9787148100506,Crônicas do Amanhã,Pedro Pereira,1980-08-19,Tecnologia|Ciência,142.56,1012
54910,9785958106607,Vozes Esquecido,Beatriz Alves,2024-04-12,Terror|Suspense|Comédia,95.19,558
54911,9785370729598,Luzes de Fogo,Julia Santos,2011-05-23,Suspense|Tecnologia|Romance,154.93,688
54912,9789062049792,Luzes da Escuridão,Beatriz Alves,1981-12-09,Suspense,211.12,213
54913,9780087718307,Contos da Magia,Carlos Pereira,1997-02-23,Suspense,162.57,892
54914,9786366464645,Crônicas da Magia,Camila Souza,1984-06-07,Comédia,182.25,490
54915,9789659097526,Fragmentos do Dragão,Thiago Oliveira,1983-06-29,Drama,30.57,893
54916,9785408097032,Luzes Esquecido,Rafael Martins,2012-07-16,Comédia,60.5,121
54917,9789351977001,Memórias Perdido,Gabriel Souza,2020-02-22,Ficção,28.76,143
54918,9783876683859,Sombras de Fogo,Julia Ribeiro,1991-11-18,Aventura|Romance|Ciência,118.03,416
54919,9789757822465,Ecos de Fogo,Fernanda Pereira,2008-12-31,Tecnologia|Aventura,144.12,686
54920,9783772684086,O Caminho Perdido,Carlos Rodrigues,2007-12-22,Mistério,141.1,559
54921,9787622341243,A Jornada Imortal,Carlos Oliveira,1988-03-18,História|Tecnologia|Aventura,200.65,712
54922,9781328904949,Crônicas da Meia-Noite,Maria Silva,2015-04-09,Comédia|Romance|Biografia,201.45,944
54923,9780827137076,Luzes da Escuridão,Thiago Ribeiro,2012-08-21,Fantasia|Drama|Biografia,169.04,856
54924,9787353570678,História de Fogo,Thiago Melo,2007-07-23,Drama|Ficção,177.84,435
54925,9789564406678,Memórias Esquecido,Beatriz Ferreira,2001-01-06,Suspense|Aventura,142.86,1076
54926,9783739395655,Ecos Esquecido,Gabriel Oliveira,2023-11-20,Terror,162.5,731
54927,9783040936996,Memórias da Escuridão,Carlos Ribeiro,2009-03-21,Ficção|História,137.45,550
54928,9789347306314,O Guia de Fogo,Lucas Melo,1984-07-19,Tecnologia,88.39,905
54929,9781682889594,Memórias do Destino,Beatriz Carvalho,1980-03-14,Biografia|Ciência,102.49,888
54930,9780181747980,Sussurros da Escuridão,Beatriz Souza,2023-03-14,Aventura|Filosofia,157.74,307
54931,9785863763364,A Lenda de Gelo,Camila Alves,1986-06-07,Romance|História|Suspense,125.16,1065
54932,9783393208210,Luzes do Tempo,Lucas Ribeiro,2007-03-04,Suspense|Filosofia,129.31,882
54933,9789864623254,O Caminho da Alma,Thiago Pereira,2021-12-29,Biografia,215.75,1005
54934,9787221913050,Luzes da Meia-Noite,Fernanda Ribeiro,2005-07-07,Biografia|Fantasia,149.05,406
54935,9780536183142,Memórias de Fogo,Rafael Ribeiro,1990-02-02,Fantasia|Ficção|Tecnologia,76.4,375
54936,9782762576636,Crônicas do Destino,Ana Gomes,2010-08-05,Tecnologia,208.48,1052
54937,9789379479399,Fragmentos Imortal,Gabriel Carvalho,2013-11-01,Comédia,182.99,146
54938,9782140615932,O Segredo Estelar,Beatriz Lima,1985-01-24,Romance|Drama,168.16,816
54939,9783278112624,Vozes da Magia,Thiago Ferreira,2018-12-17,Mistério|Tecnologia,84.15,492
54940,9788363495778,Memórias Estelar,Rafael Pereira,1984-04-18,Ciência,84.32,219
54941,9785209924556,Ecos de Fogo,Fernanda Oliveira,2018-11-01,Aventura|Comédia|Mistério,46.36,467
54942,9780656971488,O Caminho de Fogo,Thiago Souza,2012-11-25,Drama|Ciência,210.66,669
54943,9788341361894,Ecos da Meia-Noite,Beatriz Ribeiro,1998-08-17,Fantasia|História,173.77,979
54944,9787867589046,Memórias Imortal,Julia Rodrigues,1994-12-20,Romance,185.29,411
54945,9786828728959,Sombras da Cidade,Camila Pereira,1996-01-15,História,138.44,205
54946,9788964055111,O Guia da Alma,Carlos Costa,2005-01-29,Aventura|Ciência,214.58,472
54947,9782325922946,O Guia de Gelo,Rafael Rodrigues,2001-11-08,Ficção|Filosofia,45.83,827
54948,9789291344563,Ecos da Meia-Noite,Julia Martins,2001-11-11,Ciência,236.08,430
54949,9782739981912,Luzes da Cidade,Marcos Souza,2012-02-06,Fantasia,78.15,292
54950,9782618995366,Contos da Magia,Rafael Gomes,2017-01-20,Suspense|Biografia|Drama,47.35,419
54951,9780273414667,Luzes Perdido,Julia Santos,1989-01-13,Suspense|Terror|Filosofia,52.96,510
54952,9782058950468,Contos do Dragão,Beatriz Silva,1986-07-10,Ciência|Biografia,71.16,557
54953,9781603770405,Luzes da Alma,Ana Pereira,2016-02-29,Suspense|História|Aventura,148.96,667
54954,9786282164103,Ecos da Meia-Noite,Maria Pereira,1984-03-03,Filosofia|Tecnologia|Ciência,71.0,260
54955,9785027897438,A Lenda do Dragão,Carlos Silva,2016-06-16,Suspense,182.74,577
54956,9789960655664,A Lenda Estelar,Fernanda Ferreira,2014-05-09,Ficção|Aventura,88.6,1148
54957,9786173803929,O Segredo da Cidade,Camila Pereira,2018-10-15,Romance,141.87,208
54958,9782894285752,Ecos da Escuridão,Rafael Silva,2024-09-06,Suspense,235.74,149
54959,9788678805834,O Mistério Imortal,Fernanda Silva,2018-11-30,Mistério|Tecnologia|Drama,67.38,849
54960,9783614418228,A Jornada do Amanhã,Lucas Lima,2009-05-18,Fantasia,83.68,493
54961,9784089551900,O Caminho da Meia-Noite,Laura Martins,2021-09-08,Drama,93.27,1035
54962,9781180079802,O Caminho da Escuridão,Mariana Lima,2002-03-29,Romance|Fantasia,183.04,207
54963,9789758836660,A Jornada da Alma,Laura Carvalho,1981-08-27,Biografia|Suspense,153.33,554
54964,9786730845084,O Mistério Imortal,Gabriel Silva,1983-02-19,Terror,43.35,724
54965,9788548852326,Sussurros do Destino,Rafael Ferreira,2011-05-15,Terror|História|Ficção,244.15,778
54966,9780584655424,Sombras do Tempo,João Costa,1993-01-20,Aventura,237.57,780
54967,9782039067376,Vozes da Escuridão,Mariana Ferreira,2002-04-04,História|Aventura,68.52,856
54968,9780534932541,A Lenda Estelar,Thiago Melo,2006-12-10,Suspense|Mistério,196.76,392
54969,9783665501706,Crônicas da Meia-Noite,Laura Pereira,2008-10-30,Biografia,229.2,233
54970,9789213642496,O Caminho de Fogo,Camila Silva,2006-05-04,Romance|Filosofia,234.28,599
54971,9782476704376,Ecos da Magia,Marcos Lima,1995-09-07,Fantasia|Drama|Filosofia,99.23,224
54972,9789933584070,A Lenda de Fogo,Marcos Ribeiro,1987-07-28,Ficção|Fantasia,164.85,801
54973,9787724970006,A Lenda de Fogo,Mariana Martins,2022-01-09,Tecnologia|Comédia,108.31,821
54974,9781619217308,História da Meia-Noite,Camila Santos,2001-08-14,Fantasia|Suspense,120.74,551
54975,9784737545948,O Guia de Fogo,Thiago Alves,2006-07-04,Aventura|Suspense|Tecnologia,62.42,480
54976,9784328714618,Fragmentos do Amanhã,Ana Lima,2011-03-13,Filosofia,249.73,821
54977,9785342584723,Crônicas do Destino,Ana Carvalho,2021-01-23,Filosofia|Ciência|História,96.23,1042
54978,9782972876763,O Caminho Esquecido,Thiago Alves,1988-10-11,Drama|Ciência,160.4,291
54979,9781420048303,A Jornada Estelar,Carlos Oliveira,2017-06-24,Mistério|Comédia,112.73,887
54980,9783374892650,Crônicas Esquecido,Lucas Lima,1998-04-11,Suspense|Ciência|Mistério,163.29,926
